Inline	Crossline	Time(ms)	Density(Kg/m3)	Sonic(Microseconds/meter)	Gamma_Ray(API)	Porosity(Fraction)	P_Impedance(Meter/second x Kg/m3)	P_Impedance_rel(Meter/second x Kg/m3)	Vp(Meter/second)	Density_edited(Kg/m3)
362	336	909.67150879	2097.55175781	477.10913086	52.57112122	0.34527883	4739890	110292.5078125	2096.22460938	2118.79003906
362	336	909.8168335	2097.72753906	476.95178223	52.54097366	0.34516412	4717060	111345.8828125	2097.90307617	2118.7824707
362	336	909.96136475	2101.09277344	473.86758423	52.56272888	0.34306973	4708700	112399.2421875	2111.35351563	2118.77441406
362	336	910.10449219	2105.82495117	469.62780762	52.58319855	0.3401047	4755730	113452.2109375	2129.28613281	2118.72021484
362	336	910.246521	2109.86108398	466.03662109	52.9135437	0.33759338	4796430	114505.5703125	2145.74951172	2118.63720703
362	336	910.38769531	2113.25732422	463.06332397	53.55111313	0.33546236	4831420	115558.9375	2159.46533203	2118.5546875
362	336	910.52801514	2116.45385742	460.2724	53.92826462	0.33346131	4886560	116179.515625	2172.7121582	2118.47192383
362	336	910.66748047	2119.58569336	457.54129028	54.10286713	0.33150971	4942090	116327.3125	2185.52124023	2118.38891602
362	336	910.80621338	2122.16967773	455.3125	54.18069839	0.3298929	4978640	116439.546875	2196.06616211	2118.30639648
362	336	910.94512939	2122.77490234	454.80026245	54.35276794	0.32951662	4958590	116551.9921875	2198.02172852	2118.22314453
362	336	911.08392334	2121.46899414	455.92391968	54.72314835	0.33033183	4910320	116664.4140625	2192.8503418	2118.1
362	336	911.22351074	2118.58837891	458.39724731	55.14474106	0.33213755	4853180	116776.3515625	2181.04199219	2117.94506836
362	336	911.36431885	2114.44042969	462.03967285	55.677742	0.33472115	4794870	116888.2890625	2165.10449219	2117.79003906
362	336	911.50610352	2110.70507813	465.31713867	55.89875031	0.33706078	4768010	116542.1015625	2149.88769531	2117.63452148
362	336	911.64855957	2108.54443359	467.23220825	55.9057045	0.33840659	4729110	115632.4375	2140.6328125	2117.47949219
362	336	911.7911377	2108.09887695	467.62561035	55.9057045	0.33868814	4703780	114626.53125	2138.64379883	2117.32397461
362	336	911.93328857	2109.39404297	466.4815979	55.9057045	0.33787367	4732390	113621.1484375	2144.02807617	2117.16821289
362	336	912.0748291	2111.97045898	464.20291138	56.18233109	0.33626992	4779950	112615.2578125	2155.04321289	2116.98486328
362	336	912.21508789	2116.48364258	460.28344727	56.97930908	0.33344012	4820930	111609.625	2174.89379883	2116.76123047
362	336	912.35339355	2124.16015625	453.56976318	57.25426865	0.32866332	4870250	110604.2265625	2200.93212891	2116.53808594
362	336	912.49035645	2129.09838867	449.40124512	57.25315857	0.32556263	4909910	109184.6015625	2222.99560547	2116.31469727
362	336	912.63977051	2130.28759766	448.36807251	57.02153397	0.32482585	4891880	107145.984375	2228.10375977	2116.09130859
362	336	912.76776123	2126.65478516	451.50924683	56.10708618	0.32708853	4884820	104910.328125	2214.65771484	2115.86791992
362	336	912.90332031	2122.46582031	455.05358887	54.99424744	0.32971334	4861100	102674.5078125	2197.67382813	2115.64428711
362	336	913.043396	2117.21728516	459.6194458	54.44005585	0.33297941	4856960	100439.1484375	2175.96313477	2115.40380859
362	336	913.18481445	2112.00292969	464.17797852	54.37119675	0.33624777	4832230	98203.7421875	2155.50927734	2115.12280273
362	336	913.32739258	2108.05371094	467.65197754	54.50968552	0.33872125	4800300	95968.2265625	2138.79077148	2114.84179688
362	336	913.4708252	2104.81567383	470.5809021	55.39740753	0.34073764	4761510	93395.421875	2128.60131836	2114.56079102
362	336	913.61413574	2105.26660156	470.15621948	56.09209061	0.34045589	4738920	90203.0546875	2128.2956543	2114.27954102
362	336	913.75665283	2108.2019043	467.5211792	56.15499878	0.3386274	4744330	86733.6875	2139.13916016	2113.99853516
362	336	913.89801025	2112.52148438	463.69476318	55.99017334	0.33592382	4768020	83264.3203125	2156.50439453	2113.7175293
362	336	914.03161621	2115.96704102	460.68304443	54.21324921	0.33376694	4790910	79796.34375	2169.8112793	2113.42919922
362	336	914.17797852	2118.16796875	458.77685547	54.12180328	0.33239642	4800920	76326.9765625	2179.67919922	2113.10595703
362	336	914.31756592	2120.2800293	456.94451904	54.19067383	0.33107361	4836130	72857.59375	2187.43212891	2112.78295898
362	336	914.4564209	2121.55981445	455.85928345	55.90340805	0.33027655	4855680	69156.2734375	2194.12060547	2112.4597168
362	336	914.5949707	2123.22509766	454.42480469	57.52498627	0.32923296	4867750	64915.95703125	2201.22265625	2112.13671875
362	336	914.73284912	2125.65966797	452.34698486	57.80659485	0.32770941	4908940	60362.9375	2210.37182617	2111.81347656
362	336	914.87030029	2127.34350586	450.91842651	57.79348755	0.32666159	4927650	55809.92578125	2216.92602539	2111.49047852
362	336	915.00854492	2125.31518555	452.63476563	57.331707	0.32793117	4927790	51256.92578125	2208.55419922	2111.16650391
362	336	915.14715576	2121.82641602	455.65560913	54.39751434	0.33010182	4908760	46703.91015625	2188.74121094	2110.8190918
362	336	915.28826904	2113.34204102	462.99038696	54.13195801	0.33541045	4808310	42150.890625	2169.70800781	2110.47192383
362	336	915.42919922	2114.20336914	462.23861694	54.12390137	0.33486617	4765740	37485.1015625	2166.73681641	2110.12402344
362	336	915.56896973	2118.48144531	458.49899292	54.12390137	0.33220148	4834040	32347.57421875	2181.41796875	2109.77661133
362	336	915.70739746	2123.10302734	454.52828979	54.4069252	0.32930815	4891720	26844.29882813	2199.62939453	2109.42944336
362	336	915.84527588	2125.81811523	452.20895386	56.25368881	0.3276175	4922420	21338.8046875	2211.36157227	2109.08203125
362	336	915.98339844	2124.74609375	453.12506104	56.92133331	0.32828361	4946730	15833.36230469	2205.92456055	2108.734375
362	336	916.12225342	2121.68310547	455.74	56.58753204	0.33020559	4937200	10327.88476563	2193.56323242	2108.37866211
362	336	916.26226807	2117.79907227	459.11080933	57.01260376	0.33262196	4888520	4822.38232422	2177.68530273	2108.02197266
362	336	916.40319824	2113.97119141	462.43865967	57.10860062	0.33501884	4829960	-714.3192749	2163.99462891	2107.66479492
362	336	916.5446167	2112.15209961	464.03387451	56.94036102	0.33615187	4825290	-6594.27050781	2155.51123047	2107.30786133
362	336	916.68621826	2111.52392578	464.58486938	56.35556412	0.3365466	4822100	-12788.90429688	2152.38427734	2106.95068359
362	336	916.82775879	2111.78637695	464.35333252	56.1602211	0.33638325	4796060	-18983.52734375	2153.4934082	2106.59375
362	336	916.96936035	2111.5703125	464.54364014	55.59104919	0.33651823	4767050	-25178.10742188	2152.53759766	2106.23706055
362	336	917.11114502	2110.80908203	465.20895386	54.30013275	0.33699512	4742970	-31372.72265625	2149.20874023	2105.88916016
362	336	917.2532959	2109.49755859	466.3744812	53.43640518	0.33781081	4710160	-37567.3515625	2144.06225586	2105.54467773
362	336	917.39569092	2108.48364258	467.2727356	52.60766602	0.33844772	4687650	-43762.28125	2140.81616211	2105.20092773
362	336	917.5380249	2108.74731445	467.03756714	52.35139847	0.33828124	4668530	-50113.91796875	2141.43701172	2104.85644531
362	336	917.68011475	2109.77954102	466.11950684	52.61730194	0.33763763	4675840	-56619.45703125	2145.51416016	2104.51245117
362	336	917.82183838	2111.28125	464.80157471	53.29227066	0.33669749	4691520	-63125.04296875	2151.52636719	2104.16821289
362	336	917.96295166	2113.28051758	463.02709961	54.02207184	0.33545125	4752870	-69630.5859375	2159.74291992	2103.82446289
362	336	918.1036377	2114.95654297	461.56573486	55.11642838	0.33440176	4807910	-76136.125	2166.0065918	2103.50317383
362	336	918.24420166	2115.40869141	461.17126465	56.36180496	0.33411995	4791790	-82641.6796875	2167.95263672	2103.19458008
362	336	918.38494873	2114.73632813	461.75137329	57.34642792	0.33453918	4775510	-89147.21875	2165.15991211	2102.88598633
362	336	918.52642822	2112.13745117	464.02639771	57.89216995	0.33616734	4765930	-95594.7421875	2154.2175293	2102.57714844
362	336	918.66925049	2106.99047852	468.61987305	58.16867828	0.33937338	4712000	-101981.625	2135.13671875	2102.26855469
362	336	918.81335449	2102.08227539	473.01586914	58.15639114	0.342448	4658290	-108367.53125	2115.41333008	2101.95996094
362	336	918.95782471	2100.93920898	474.02584839	57.6025238	0.34315977	4649580	-114750.8515625	2109.69116211	2101.65161133
362	336	919.10180664	2102.69848633	472.43338013	56.82333755	0.34206483	4656090	-121136.5234375	2117.05053711	2101.37841797
362	336	919.24499512	2105.7199707	469.73748779	56.51070404	0.34017053	4685510	-127522.4140625	2129.20947266	2101.12744141
362	336	919.387146	2109.58374023	466.28884888	56.71798706	0.33776635	4738410	-133908.09375	2144.8347168	2100.8762207
362	336	919.52807617	2114.19018555	462.22735596	57.12535477	0.33487964	4775450	-140080.5	2162.56347656	2100.625
362	336	919.66802979	2117.6171875	459.23199463	57.3055954	0.33273774	4801950	-146016.625	2175.84985352	2100.37353516
362	336	919.80792236	2117.98803711	458.93414307	57.3055954	0.33250764	4830230	-151935.390625	2178.47387695	2100.12255859
362	336	919.94799805	2116.32177734	460.37896729	57.24961853	0.33354983	4828720	-157854.296875	2171.95605469	2099.87182617
362	336	920.08905029	2113.87133789	462.52975464	56.96704102	0.33507591	4784590	-163773.25	2161.96801758	2099.66381836
362	336	920.23083496	2111.49316406	464.6053772	56.51278305	0.33656615	4742600	-169692.1875	2152.48266602	2099.48681641
362	336	920.37316895	2108.91674805	466.85968018	56.22828674	0.3381823	4707930	-175611.125	2141.66748047	2099.30957031
362	336	920.51641846	2105.25708008	470.15255737	56.10874557	0.34046093	4649160	-181193.453125	2127.66748047	2099.13183594
362	336	920.6605835	2102.01318359	473.04446411	56.08026886	0.34249318	4598230	-186391.8125	2113.81665039	2098.95483398
362	336	920.80560303	2099	475.76724243	56.08	0.34436971	4582880	-191557.703125	2100.93139648	2098.77734375
362	336	920.95172119	2094.79663086	479.61843872	56.10982513	0.34700119	4561200	-196723.5625	2085.85522461	2098.60083008
362	336	921.09875488	2091.82446289	482.35858154	56.35591507	0.34885955	4533400	-201888.96875	2073.20654297	2098.47875977
362	336	921.24584961	2091.50634766	482.63476563	57.00796509	0.34905773	4531120	-207054.859375	2072.33520508	2098.39038086
362	336	921.39263916	2092.72827148	481.4786377	57.60817337	0.34829503	4537670	-212206.9375	2076.38671875	2098.30224609
362	336	921.53942871	2092.6027832	481.60324097	57.85383987	0.34837279	4550680	-216804.328125	2075.65014648	2098.21411133
362	336	921.68664551	2091.09716797	482.98846436	58.2107811	0.34931478	4548800	-220856.390625	2069.20898438	2098.12573242
362	336	921.8347168	2088.13183594	485.75213623	57.81978989	0.35117197	4510520	-224908.453125	2059.12402344	2098.03759766
362	336	921.98352051	2085.3684082	488.36410522	57.4572258	0.35289112	4465040	-228960.546875	2049.40405273	2097.95043945
362	336	922.13244629	2085.26342773	488.44744873	56.10710526	0.35295841	4444420	-233012.59375	2047.53625488	2097.94824219
362	336	922.28088379	2086.73803711	487.05374146	55.89501572	0.35204151	4481140	-237064.65625	2053.25952148	2097.96459961
362	336	922.42858887	2089.02563477	484.88470459	55.68952942	0.35060874	4506380	-240925.1875	2060.88085938	2097.98071289
362	336	922.57647705	2088.6965332	485.20458984	54.44806671	0.35081688	4482350	-244076.703125	2059.75756836	2097.99731445
362	336	922.72497559	2086.69848633	487.08670044	54.32839966	0.35206187	4479510	-246703.625	2052.66674805	2098.01367188
362	336	922.87414551	2084.23071289	489.40756226	54.32839966	0.35360718	4488520	-249330.484375	2043.92492676	2098.03027344
362	336	923.02380371	2082.3581543	491.16467285	54.36060333	0.35477266	4482990	-251957.40625	2035.92102051	2098.05932617
362	336	923.17407227	2080.46606445	492.93792725	54.83554077	0.35595846	4457290	-254584.3125	2028.25012207	2098.18554688
362	336	923.32525635	2077.48632813	495.83804321	55.16530228	0.35781875	4439840	-257211.21875	2017.27172852	2098.31225586
362	336	923.47601318	2078.48339844	494.84945679	55.16163635	0.35719857	4461490	-259402	2022.71533203	2098.43847656
362	336	923.62573242	2082.54736328	490.99002075	54.8320961	0.35465255	4474970	-260785.421875	2038.05273438	2098.56494141
362	336	923.77374268	2088.19677734	485.67227173	54.82232666	0.35113499	4501460	-261803.296875	2063.46484375	2098.69140625
362	336	923.91906738	2097.87475586	476.78167725	54.57901382	0.34508041	4578670	-262821.71875	2095.13305664	2098.81835938
362	336	924.06237793	2105.04931641	470.32662964	54.60768509	0.34059086	4651110	-263839.6875	2121.90234375	2098.97973633
362	336	924.20532227	2106.75488281	468.79873657	55.05391312	0.33952922	4667990	-264857.5625	2132.37475586	2099.21337891
362	336	924.3482666	2106.3371582	469.17721558	55.37903595	0.33979023	4645670	-265875.71875	2131.43066406	2099.44702148
362	336	924.49163818	2104.89086914	470.46200562	55.9024353	0.34069031	4628060	-266331.5625	2126.34838867	2099.6809082
362	336	924.6350708	2104.98413086	470.37683105	55.94510269	0.34063479	4634780	-265984.65625	2125.7890625	2099.91455078
362	336	924.77856445	2104.53759766	470.77288818	55.92273331	0.34091741	4651310	-265398.03125	2122.14990234	2100.14794922
362	336	924.92279053	2102.00561523	473.05627441	55.58770752	0.3424949	4650000	-264811.375	2113.27661133	2100.38232422
362	336	925.06787109	2098.62915039	476.10385132	54.50355911	0.34460887	4607810	-264224.84375	2099.98925781	2100.6628418
362	336	925.21405029	2094.74072266	479.65777588	54.45720291	0.34703052	4549400	-263638.21875	2084.96191406	2101.00488281
362	336	925.36120605	2091.37890625	482.7428894	54.99627304	0.34913775	4501540	-263051.5625	2071.42797852	2101.34643555
362	336	925.50915527	2088.53442383	485.37438965	55.10109711	0.35092041	4483520	-261810.546875	2060.16552734	2101.68823242
362	336	925.65789795	2085.91333008	487.82144165	55.10110092	0.35255209	4467200	-259775.390625	2051.33569336	2102.0300293
362	336	925.80664063	2085.44238281	488.27227783	54.82024384	0.35284725	4464540	-257607.109375	2048.55297852	2102.37158203
362	336	925.9552002	2086.2565918	487.49404907	53.93684387	0.3523404	4481250	-255437.921875	2053.03442383	2102.71386719
362	336	926.10314941	2088.5168457	485.39086914	53.69329834	0.35092667	4502290	-253268.734375	2059.42749023	2103.11376953
362	336	926.25097656	2088.99316406	484.95214844	53.78329086	0.35062918	4515830	-251099.46875	2062.09887695	2103.54931641
362	336	926.39886475	2088.60107422	485.319	54.54127121	0.35087344	4534290	-248893.796875	2060.6784668	2103.98461914
362	336	926.54681396	2088.68847656	485.240448	55.93392181	0.35081846	4527810	-246016.125	2060.88623047	2104.41992188
362	336	926.69439697	2089.89135742	484.12005615	56.39649963	0.3500694	4535590	-242490.25	2066.05200195	2104.85571289
362	336	926.84118652	2092.60791016	481.61584473	56.29439545	0.34836879	4602940	-238964.359375	2077.34106445	2105.29101563
362	336	926.98687744	2096.62988281	477.94558716	55.6768074	0.34584928	4674450	-235438.96875	2092.38793945	2105.72705078
362	336	927.13122559	2101.39306641	473.60852051	54.41151428	0.34288105	4715870	-231913.28125	2112.07763672	2106.21411133
362	336	927.27392578	2107.69287109	467.98809814	53.20092392	0.33893549	4740050	-228387.109375	2137.54418945	2106.71679688
362	336	927.41448975	2115.54101563	461.02227783	52.56533051	0.3340463	4788670	-224799.8125	2167.46899414	2107.21899414
362	336	927.55316162	2122.18774414	455.27832031	52.02921677	0.32988214	4880010	-220663.515625	2195.91723633	2107.72094727
362	336	927.6918335	2122.69165039	454.87835693	51.25080872	0.32957104	4924960	-216023.3125	2196.84375	2108.22314453
362	336	927.83123779	2119.82202148	457.35073853	50.90289688	0.33135876	4872690	-211382.59375	2186.64208984	2108.72558594
362	336	927.97143555	2116.87011719	459.91262817	51.10382462	0.3332077	4829220	-206742	2174.21118164	2109.22827148
362	336	928.11224365	2114.35327148	462.11895752	52.17842102	0.33477527	4813880	-202101.8125	2164.7019043	2109.77050781
362	336	928.2532959	2113.77368164	462.58972168	53.6777916	0.33514112	4766210	-197461.578125	2160.8293457	2110.32666016
362	336	928.39434814	2113.29492188	463.0184021	54.27529907	0.33544394	4744390	-192810.015625	2159.26928711	2110.88232422
362	336	928.53613281	2111.2097168	464.87567139	54.52373505	0.33674169	4734550	-187703.265625	2151.5546875	2111.43847656
362	336	928.67822266	2109.70483398	466.19888306	54.64283752	0.33768401	4696620	-182139.28125	2145.20849609	2111.99438477
362	336	928.82019043	2110.04956055	465.90359497	54.09747696	0.33746913	4678540	-176575.125	2146.8269043	2112.55078125
362	336	928.96130371	2113.50097656	462.85241699	54.06506348	0.33531022	4686500	-171010.96875	2161.55786133	2113.10693359
362	336	929.10095215	2119.10449219	457.962677	54.7693367	0.33180165	4730080	-165447.296875	2182.71557617	2113.68896484
362	336	929.23931885	2123.39672852	454.26303101	55.11430359	0.32912919	4807170	-159885.390625	2200.24121094	2114.2878418
362	336	929.37719727	2125.42236328	452.5043335	55.07043839	0.32786232	4871350	-154320.890625	2206.57714844	2114.88623047
362	336	929.51580811	2122.98291016	454.62973022	55.12613297	0.32938096	4897900	-148469.734375	2198.76855469	2115.48510742
362	336	929.65588379	2117.20117188	459.62393188	54.93765259	0.33299863	4874450	-142300.75	2175.61474609	2116.08422852
362	336	929.79766846	2110.89770508	465.15054321	54.20252228	0.33694506	4814200	-136103.46875	2149.92114258	2116.68261719
362	336	929.94055176	2106.67285156	468.93634033	53.54455566	0.33957562	4736370	-129905.7109375	2133.77124023	2117.28173828
362	336	930.08294678	2108.54663086	467.25747681	53.19898224	0.33840254	4676660	-123707.8125	2142.28149414	2117.89135742
