Inline	Crossline	Time(ms)	Vp(Meter/second)	P_Impedance_rel(Kg/m2s)	P_Impedance(Kg/m2s)	Porosity(fraction)	Gamma_Ray(API)	Sonic(us/m)	Density(kg/m3)
442	1007	1136.1463623	2182.5546875	33391.3515625	4728322.5	0.30265644	73.25458527	458.53048706	2165.75805664
442	1007	1136.29052734	2182.77636719	33668.109375	4728982	0.3026064	73.24328613	458.48492432	2165.83813477
442	1007	1136.43481445	2182.99658203	33951.7421875	4729637	0.3025566	73.2333374	458.43954468	2165.91796875
442	1007	1136.57885742	2183.21533203	34242.0390625	4730287.5	0.30250704	73.22467804	458.39437866	2165.99755859
442	1007	1136.7208252	2183.43164063	34538.05859375	4730931	0.30245778	73.21727753	458.34951782	2166.07641602
442	1007	1136.86181641	2183.64575195	34839.3125	4731568	0.30240905	73.21105957	458.30508423	2166.15454102
442	1007	1137.00366211	2183.85717773	35145.796875	4732197	0.30236074	73.20595551	458.26107788	2166.23193359
442	1007	1137.14477539	2184.06542969	35456.76171875	4732816.5	0.302313	73.20191956	458.21759033	2166.30859375
442	1007	1137.28625488	2184.27050781	35771.94140625	4733426	0.30226597	73.19887543	458.17474365	2166.38378906
442	1007	1137.42700195	2184.47119141	36090.28125	4734023	0.30221975	73.1967392	458.13262939	2166.45800781
442	1007	1137.56384277	2184.66699219	36411.22265625	4734605.5	0.30217451	73.1954422	458.09143066	2166.53051758
442	1007	1137.70092773	2184.85791016	36734.73046875	4735173.5	0.30213028	73.19488525	458.05114746	2166.60131836
442	1007	1137.83789063	2185.04321289	37059.95703125	4735725	0.30208719	73.19500732	458.01187134	2166.67041016
442	1007	1137.97387695	2185.22290039	37386.57421875	4736259	0.30204532	73.19573975	457.97369385	2166.73754883
442	1007	1138.10888672	2185.39599609	37713.4453125	4736773.5	0.30200478	73.1969986	457.9367981	2166.80249023
442	1007	1138.24291992	2185.5625	38039.9453125	4737268.5	0.30196568	73.19871521	457.90118408	2166.86499023
442	1007	1138.38195801	2185.72216797	38365.97265625	4737743	0.30192804	73.20081329	457.86688232	2166.92553711
442	1007	1138.5078125	2185.87451172	38690.609375	4738196	0.30189192	73.20319366	457.83395386	2166.98339844
442	1007	1138.63977051	2186.01977539	39013.453125	4738628	0.30185735	73.2057724	457.8024292	2167.03833008
442	1007	1138.77185059	2186.15698242	39333.31640625	4739036.5	0.30182445	73.20845032	457.77249146	2167.09155273
442	1007	1138.90380859	2186.28662109	39649.5234375	4739422	0.30179319	73.21112061	457.74395752	2167.14160156
442	1007	1139.03479004	2186.40893555	39961.8828125	4739785	0.30176353	73.21367645	457.71694946	2167.18920898
442	1007	1139.16687012	2186.5234375	40269.43359375	4740125.5	0.30173555	73.21601868	457.69143677	2167.23388672
442	1007	1139.29785156	2186.63012695	40571.703125	4740442.5	0.3017092	73.21803284	457.6673584	2167.27612305
442	1007	1139.42883301	2186.72924805	40867.46875	4740736.5	0.3016845	73.21960449	457.64492798	2167.31567383
442	1007	1139.55969238	2186.82055664	41156.0234375	4741007.5	0.30166155	73.22063446	457.6239624	2167.35253906
442	1007	1139.6920166	2186.90380859	41437.0859375	4741255.5	0.30164024	73.22101593	457.60449219	2167.38671875
442	1007	1139.82421875	2186.97949219	41709.66796875	4741480.5	0.3016206	73.22066498	457.58657837	2167.41821289
442	1007	1139.95654297	2187.04760742	41973.23046875	4741682.5	0.30160257	73.21952057	457.57019043	2167.44726563
442	1007	1140.08886719	2187.10839844	42226.5859375	4741863	0.30158621	73.2175293	457.55517578	2167.47338867
442	1007	1140.22473145	2187.16186523	42468.98828125	4742021	0.3015714	73.21472168	457.54165649	2167.49731445
442	1007	1140.3638916	2187.20800781	42700.0625	4742158	0.30155811	73.21105957	457.5295105	2167.51855469
442	1007	1140.50170898	2187.24755859	42918.83203125	4742275.5	0.30154625	73.20658112	457.51867676	2167.53759766
442	1007	1140.64086914	2187.28076172	43124.68359375	4742373.5	0.30153579	73.20129395	457.50909424	2167.55419922
442	1007	1140.77990723	2187.30786133	43316.515625	4742453.5	0.30152664	73.19526672	457.5007019	2167.56884766
442	1007	1140.91870117	2187.3293457	43493.6015625	4742516.5	0.30151868	73.18857574	457.4934082	2167.58178711
442	1007	1141.05871582	2187.34545898	43655.4375	4742564.5	0.30151182	73.18128204	457.4871521	2167.59301758
442	1007	1141.1998291	2187.35693359	43801.10546875	4742598	0.30150601	73.17349243	457.48178101	2167.60229492
442	1007	1141.33898926	2187.36401367	43929.93359375	4742618.5	0.30150107	73.16529846	457.4772644	2167.61010742
442	1007	1141.47790527	2187.36767578	44040.9609375	4742628.5	0.30149692	73.15678406	457.47344971	2167.61669922
442	1007	1141.61682129	2187.36791992	44133.484375	4742629	0.30149344	73.14801788	457.47021484	2167.62255859
442	1007	1141.75488281	2187.3659668	44206.890625	4742622	0.30149046	73.13902283	457.46746826	2167.62744141
442	1007	1141.8927002	2187.36206055	44260.36328125	4742609.5	0.3014878	73.12984467	457.46502686	2167.6315918
442	1007	1142.02990723	2187.35668945	44293.1796875	4742594	0.30148536	73.1204834	457.46273804	2167.63574219
442	1007	1142.16577148	2187.35131836	44304.59375	4742577.5	0.30148301	73.11101532	457.46060181	2167.63964844
442	1007	1142.30163574	2187.34521484	44293.9375	4742558	0.30148077	73.10144043	457.45852661	2167.64282227
442	1007	1142.43786621	2187.33862305	44260.4921875	4742537.5	0.30147859	73.09178925	457.45654297	2167.64648438
442	1007	1142.57385254	2187.33129883	44203.58203125	4742515	0.30147654	73.08208466	457.45462036	2167.6496582
442	1007	1142.70983887	2187.32348633	44122.46484375	4742491	0.3014746	73.07234955	457.45281982	2167.65307617
442	1007	1142.84692383	2187.31518555	44016.640625	4742465.5	0.30147272	73.06262207	457.45114136	2167.65576172
442	1007	1142.98486328	2187.3059082	43885.5546875	4742437.5	0.30147102	73.05294037	457.44961548	2167.65844727
442	1007	1143.12268066	2187.29589844	43728.3515625	4742406.5	0.30146953	73.04329681	457.44824219	2167.66088867
442	1007	1143.26074219	2187.28442383	43544.5625	4742372.5	0.30146831	73.03373718	457.44711304	2167.6628418
442	1007	1143.39892578	2187.27197266	43333.41796875	4742334.5	0.30146739	73.02425385	457.44628906	2167.66430664
442	1007	1143.53686523	2187.25756836	43094.7578125	4742291.5	0.30146682	73.01486206	457.44573975	2167.6652832
442	1007	1143.67480469	2187.24145508	42828.12890625	4742243	0.3014667	73.00554657	457.44567871	2167.6652832
442	1007	1143.81262207	2187.22314453	42532.5859375	4742187.5	0.30146712	72.99628448	457.44604492	2167.66479492
442	1007	1143.95068359	2187.20214844	42207.89453125	4742125	0.3014681	72.98706055	457.44696045	2167.66308594
442	1007	1144.09106445	2187.17871094	41853.296875	4742054	0.3014698	72.97782898	457.44848633	2167.66040039
442	1007	1144.22998047	2187.15185547	41469.00390625	4741974	0.30147213	72.96854401	457.45062256	2167.65673828
442	1007	1144.36987305	2187.12207031	41054.70703125	4741885	0.30147523	72.95915985	457.45349121	2167.65161133
442	1007	1144.51074219	2187.08911133	40609.375	4741786.5	0.3014791	72.94960022	457.45706177	2167.64550781
442	1007	1144.65222168	2187.05273438	40133.04296875	4741678	0.30148372	72.93979645	457.46127319	2167.63793945
442	1007	1144.79382324	2187.01367188	39625	4741561	0.30148903	72.9296875	457.46624756	2167.62939453
442	1007	1144.93505859	2186.97167969	39085.86328125	4741436	0.30149511	72.91921234	457.47171021	2167.61987305
442	1007	1145.06982422	2186.92773438	38515.49609375	4741304.5	0.30150163	72.90829468	457.47769165	2167.609375
442	1007	1145.20483398	2186.8815918	37912.79296875	4741167.5	0.30150867	72.89685059	457.48413086	2167.59790039
442	1007	1145.34277344	2186.83447266	37278.08984375	4741027	0.30151606	72.88483429	457.49087524	2167.58618164
442	1007	1145.48193359	2186.78662109	36610.73046875	4740884	0.30152366	72.8722	457.49780273	2167.57373047
442	1007	1145.62097168	2186.73876953	35911.77734375	4740741.5	0.30153131	72.85894775	457.50482178	2167.56152344
442	1007	1145.76025391	2186.69165039	35181.30859375	4740602	0.30153885	72.84511566	457.51177979	2167.54956055
442	1007	1145.89978027	2186.64526367	34418.125	4740464	0.30154634	72.83067322	457.51864624	2167.53735352
442	1007	1146.03881836	2186.59936523	33622.90625	4740327.5	0.30155382	72.8156662	457.5255127	2167.52539063
442	1007	1146.171875	2186.55395508	32795.0546875	4740191.5	0.3015613	72.8	457.53237915	2167.51342773
442	1007	1146.30395508	2186.50830078	31936.10742188	4740056	0.3015689	72.7840271	457.53936768	2167.5012207
442	1007	1146.43481445	2186.46240234	31046.3359375	4739920	0.30157664	72.76747131	457.54647827	2167.48876953
442	1007	1146.56689453	2186.41650391	30124.50390625	4739784	0.30158454	72.75042725	457.55377197	2167.47607422
442	1007	1146.69873047	2186.37036133	29171.61914063	4739647	0.30159259	72.73292542	457.56115723	2167.46313477
442	1007	1146.83276367	2186.32446289	28187.18359375	4739511	0.30160072	72.71495056	457.56866455	2167.44995117
442	1007	1146.96801758	2186.27880859	27173.17773438	4739375.5	0.30160889	72.6965332	457.57617188	2167.43676758
442	1007	1147.1027832	2186.23388672	26130.09375	4739242.5	0.30161706	72.67765045	457.5836792	2167.42358398
442	1007	1147.23974609	2186.18969727	25056.65429688	4739112	0.30162516	72.65825653	457.59115601	2167.41064453
442	1007	1147.37585449	2186.14672852	23954.19921875	4738985	0.30163312	72.63835907	457.59848022	2167.39770508
442	1007	1147.51281738	2186.10498047	22822.31835938	4738861.5	0.30164087	72.61790466	457.60568237	2167.38500977
442	1007	1147.64990234	2186.06518555	21663.44921875	4738744.5	0.30164832	72.59693146	457.61254883	2167.37329102
442	1007	1147.78674316	2186.02783203	20478.27539063	4738634.5	0.30165532	72.57540894	457.61901855	2167.36181641
442	1007	1147.92370605	2185.9934082	19265.49023438	4738533	0.30166185	72.55330658	457.62506104	2167.35131836
442	1007	1148.06176758	2185.96142578	18026.75390625	4738439	0.3016679	72.53063965	457.63070679	2167.34155273
442	1007	1148.17492676	2185.93164063	16761.74609375	4738351.5	0.30167353	72.50737762	457.63592529	2167.33227539
442	1007	1148.3380127	2185.90405273	15473.30859375	4738270.5	0.30167896	72.4835434	457.64096069	2167.32348633
442	1007	1148.47680664	2185.87695313	14162.3046875	4738192.5	0.3016842	72.45914459	457.64590454	2167.31494141
442	1007	1148.61584473	2185.85083008	12827.41503906	4738116	0.30168945	72.43414307	457.65084839	2167.30639648
442	1007	1148.82373047	2185.82470703	11470.57910156	4738039.5	0.30169481	72.40855408	457.65585327	2167.29760742
442	1007	1148.92736816	2185.79785156	10091.56738281	4737962	0.30170041	72.38234711	457.66110229	2167.28833008
442	1007	1149.03100586	2185.77026367	8693.57128906	4737882	0.30170637	72.35558319	457.66668701	2167.27880859
442	1007	1149.16967773	2185.74121094	7277.60498047	4737797	0.30171275	72.32826996	457.67263794	2167.26831055
442	1007	1149.30871582	2185.71044922	5842.34179688	4737707.5	0.30171964	72.30036163	457.67904663	2167.25708008
442	1007	1149.44714355	2185.67797852	4389.95703125	4737612.5	0.30172703	72.27191162	457.6859436	2167.24511719
442	1007	1149.58557129	2185.64404297	2920.29321289	4737514	0.30173489	72.24292755	457.69320679	2167.23242188
442	1007	1149.724	2185.609375	1436.82751465	4737414	0.30174291	72.21347046	457.70071411	2167.21923828
442	1007	1149.86242676	2185.57543945	-59.30939484	4737314	0.30175105	72.18359375	457.70828247	2167.20605469
442	1007	1150	2185.54199219	-1569.44799805	4737217	0.30175906	72.15328217	457.71572876	2167.19287109
442	1007	1150.13928223	2185.51049805	-3091.23364258	4737125.5	0.30176672	72.122612	457.72290039	2167.18041992
442	1007	1150.27770996	2185.48144531	-4624.76708984	4737041.5	0.30177385	72.09158325	457.72955322	2167.16894531
442	1007	1150.41625977	2185.45581055	-6166.37548828	4736967.5	0.30178037	72.06031036	457.73565674	2167.15820313
442	1007	1150.5546875	2185.43359375	-7714.85302734	4736904	0.30178609	72.02881622	457.74108887	2167.14868164
442	1007	1150.69311523	2185.41503906	-9271.53027344	4736851.5	0.30179104	71.99710083	457.74575806	2167.14038086
442	1007	1150.8314209	2185.40063477	-10833.93847656	4736811	0.30179515	71.96523285	457.74969482	2167.13354492
442	1007	1150.9699707	2185.390625	-12402.13964844	4736783	0.30179831	71.93318939	457.75274658	2167.12817383
442	1007	1151.10839844	2185.38476563	-13972.36132813	4736769	0.30180046	71.90104675	457.75494385	2167.12451172
442	1007	1151.24682617	2185.38378906	-15543.36816406	4736768.5	0.30180165	71.86880493	457.75619507	2167.12231445
442	1007	1151.38513184	2185.38769531	-17116.49414063	4736783	0.30180174	71.83640289	457.75650024	2167.12182617
442	1007	1151.52368164	2185.39672852	-18689.23046875	4736812.5	0.3018007	71.80386353	457.7557373	2167.12329102
442	1007	1151.66210938	2185.41088867	-20261.62109375	4736858	0.30179852	71.77114868	457.75402832	2167.12646484
442	1007	1151.80065918	2185.42993164	-21829.890625	4736916.5	0.30179533	71.73828125	457.75128174	2167.13110352
442	1007	1151.93896484	2185.45361328	-23392.828125	4736989.5	0.30179107	71.70526123	457.74761963	2167.13769531
442	1007	1152.07739258	2185.48120117	-24951.76757813	4737074.5	0.30178595	71.67199707	457.74316406	2167.14550781
442	1007	1152.21582031	2185.51245117	-26504.234375	4737170	0.30178002	71.63848877	457.73800659	2167.15454102
442	1007	1152.35437012	2185.54663086	-28050.28710938	4737275	0.30177346	71.60469055	457.7322998	2167.16479492
442	1007	1152.49279785	2185.58300781	-29586.24609375	4737385	0.30176646	71.57063293	457.72613525	2167.17553711
442	1007	1152.63110352	2185.62060547	-31110.96679688	4737499.5	0.30175921	71.53627014	457.71975708	2167.18676758
442	1007	1152.76953125	2185.65844727	-32625.78710938	4737615	0.30175188	71.50153351	457.71331787	2167.19824219
442	1007	1152.90808105	2185.69580078	-34128.33984375	4737729	0.3017447	71.46640778	457.70703125	2167.20922852
442	1007	1153.04650879	2185.73193359	-35618.72265625	4737839.5	0.30173787	71.43084717	457.70101929	2167.21972656
442	1007	1153.18505859	2185.765625	-37093.4453125	4737942	0.30173159	71.39483643	457.69552612	2167.22949219
442	1007	1153.32080078	2185.79638672	-38551.484375	4738036	0.30172607	71.35836792	457.69076538	2167.23779297
442	1007	1153.45788574	2185.82324219	-39994.171875	4738118.5	0.30172139	71.32131958	457.68676758	2167.24487305
442	1007	1153.59375	2185.84594727	-41419.31640625	4738188.5	0.3017177	71.28369904	457.68362427	2167.25048828
442	1007	1153.72973633	2185.86401367	-42827.07421875	4738244.5	0.30171508	71.24543762	457.68145752	2167.25415039
442	1007	1153.8659668	2185.87719727	-44214.234375	4738286.5	0.30171359	71.20657349	457.6803894	2167.25610352
442	1007	1154	2185.88476563	-45579.921875	4738312.5	0.30171332	71.167099	457.68032837	2167.25634766
442	1007	1154.1348877	2185.88696289	-46925.4765625	4738322	0.30171427	71.12691498	457.68139648	2167.25439453
442	1007	1154.26965332	2185.88452148	-48248.94140625	4738317	0.30171636	71.08604431	457.68353271	2167.25048828
442	1007	1154.40380859	2185.87695313	-49550.546875	4738297	0.30171952	71.04444122	457.68664551	2167.24511719
442	1007	1154.5378418	2185.86523438	-50827.41015625	4738265.5	0.30172366	71.00218964	457.69061279	2167.23803711
442	1007	1154.67163086	2185.85009766	-52078.87109375	4738222.5	0.30172861	70.95930481	457.6953125	2167.22973633
442	1007	1154.8046875	2185.83154297	-53306.24609375	4738169.5	0.30173436	70.91571045	457.70074463	2167.22021484
442	1007	1154.93676758	2185.80957031	-54507.86328125	4738107	0.30174077	70.87146759	457.70678711	2167.20947266
442	1007	1155.06896973	2185.78466797	-55684.03515625	4738036	0.30174786	70.82654572	457.71343994	2167.19775391
442	1007	1155.20080566	2185.75756836	-56832.30078125	4737957	0.30175555	70.78102112	457.72064209	2167.18505859
442	1007	1155.33178711	2185.72729492	-57952.1953125	4737869.5	0.30176383	70.73490143	457.72836304	2167.17114258
442	1007	1155.46276855	2185.69433594	-59045.0234375	4737773.5	0.30177274	70.68809509	457.7366333	2167.15649414
442	1007	1155.60083008	2185.65869141	-60109.42578125	4737670	0.30178225	70.64063263	457.7454834	2167.14086914
442	1007	1155.74084473	2185.62011719	-61145.81640625	4737557.5	0.30179238	70.59243774	457.75488281	2167.12402344
442	1007	1155.87963867	2185.57861328	-62152.15625	4737436	0.30180317	70.5435791	457.76489258	2167.10668945
442	1007	1156.01831055	2185.53417969	-63128.20703125	4737306	0.30181465	70.49402618	457.77548218	2167.08789063
442	1007	1156.15698242	2185.48657227	-64075.25390625	4737166.5	0.30182678	70.44367981	457.78671265	2167.06811523
442	1007	1156.29577637	2185.43554688	-64992.26171875	4737017	0.30183962	70.39256287	457.79855347	2167.04711914
442	1007	1156.43457031	2185.38134766	-65879.734375	4736858	0.30185321	70.34060669	457.81103516	2167.02514648
442	1007	1156.57324219	2185.32470703	-66736.09375	4736690.5	0.30186737	70.2878952	457.82409668	2167.00195313
442	1007	1156.71191406	2185.26489258	-67561.328125	4736515	0.30188221	70.23440552	457.83776855	2166.9777832
442	1007	1156.85070801	2185.20239258	-68356.6484375	4736330.5	0.30189762	70.18008423	457.85192871	2166.95288086
442	1007	1156.98950195	2185.13720703	-69121.3671875	4736138.5	0.30191359	70.12499237	457.86663818	2166.92675781
442	1007	1157.12817383	2185.06958008	-69856.0703125	4735939	0.30193013	70.06910706	457.8817749	2166.90014648
442	1007	1157.26696777	2185	-70559.6328125	4735733	0.30194709	70.01255035	457.89736938	2166.87255859
442	1007	1157.40466309	2184.92797852	-71232.21875	4735521	0.30196443	69.95536804	457.91329956	2166.84448242
442	1007	1157.54272461	2184.85424805	-71875.015625	4735303	0.30198225	69.89749908	457.92959595	2166.81567383
442	1007	1157.67980957	2184.77856445	-72487.6328125	4735079.5	0.302	69.83901215	457.94625854	2166.78613281
442	1007	1157.81799316	2184.70117188	-73070.71875	4734850.5	0.30201897	69.77986908	457.96322632	2166.75610352
442	1007	1157.95385742	2184.62255859	-73623.5546875	4734617.5	0.30203778	69.72019196	457.98052979	2166.72558594
442	1007	1158.08776855	2184.54223633	-74146.5	4734380	0.30205691	69.65997314	457.99798584	2166.69482422
442	1007	1158.22167969	2184.4609375	-74640.65625	4734139.5	0.30207622	69.59909821	458.01565552	2166.66357422
442	1007	1158.35473633	2184.37890625	-75105.921875	4733896	0.30209565	69.53762817	458.03344727	2166.63208008
442	1007	1158.48596191	2184.29638672	-75542.96875	4733651	0.30211517	69.47551727	458.0513	2166.60058594
